Date,PTE,period_from,period_until,upward_incident_reserve,downward_incident_reserve,To regulate up,To regulate down,Incentive component,Consume,Feed,Regulation state
2020-01-29,7,01:30,01:45,,,30.36,,1,31.36,29.36,1
2020-01-29,8,01:45,02:00,,,25.71,,1,26.71,24.71,1
2020-01-29,9,02:00,02:15,,,,,1,26.07,24.07,0
2020-01-29,10,02:15,02:30,,,25.72,19.59,1,26.72,18.59,2
2020-01-29,11,02:30,02:45,,,,18.36,1,19.36,17.36,-1
2020-01-29,12,02:45,03:00,,,,-31.84,1,-30.84,-32.84,-1
2020-01-29,13,03:00,03:15,,,26.36,-31.84,1,27.36,25.36,1
2020-01-29,14,03:15,03:30,,,,,1,26.11,24.11,0
2020-01-29,15,03:30,03:45,,,,,1,26.11,24.11,0
2020-01-29,16,03:45,04:00,,,,,1,26.12,24.12,0
2020-01-29,17,04:00,04:15,,,27.48,,1,28.48,26.48,1
2020-01-29,18,04:15,04:30,,,25.73,,1,26.73,24.73,1
2020-01-29,19,04:30,04:45,,,25.72,,1,26.72,24.72,1
2020-01-29,20,04:45,05:00,,,25.72,24.54,1,26.72,23.54,2
2020-01-29,21,05:00,05:15,,,,23.8,1,24.8,22.8,-1
2020-01-29,22,05:15,05:30,,,,22.36,1,23.36,21.36,-1
2020-01-29,23,05:30,05:45,,,,,1,26.84,24.84,0
2020-01-29,24,05:45,06:00,,,,,1,25.91,23.91,0
2020-01-29,25,06:00,06:15,,,,,1,26.86,24.86,0
2020-01-29,26,06:15,06:30,,,,,1,26.55,24.55,0
2020-01-29,27,06:30,06:45,,,27.88,,1,28.88,26.88,1
2020-01-29,28,06:45,07:00,,,34.9,,1,35.9,33.9,1
2020-01-29,29,07:00,07:15,,,34.9,-128.88,1,-127.88,-129.88,-1
2020-01-29,30,07:15,07:30,,,26.32,24.26,1,27.32,23.26,2
2020-01-29,31,07:30,07:45,,,27.02,,1,28.02,26.02,1
2020-01-29,32,07:45,08:00,,,245.93,,1,246.93,244.93,1
2020-01-29,33,08:00,08:15,,,36.45,,1,37.45,35.45,1
2020-01-29,34,08:15,08:30,,,28.09,,1,29.09,27.09,1
2020-01-29,35,08:30,08:45,,,28.23,,1,29.23,27.23,1
2020-01-29,36,08:45,09:00,,,26.52,,1,27.52,25.52,1
2020-01-29,37,09:00,09:15,,,27.73,,1,28.73,26.73,1
2020-01-29,38,09:15,09:30,,,30.3,,1,31.3,29.3,1
2020-01-29,39,09:30,09:45,,,30.3,,1,31.3,29.3,1
2020-01-29,40,09:45,10:00,,,28.17,,1,29.17,27.17,1
2020-01-29,41,10:00,10:15,,,62.08,,1,63.08,61.08,1
2020-01-29,42,10:15,10:30,,,497.31,,1,498.31,496.31,1
2020-01-29,43,10:30,10:45,,,340.82,26.63,1,27.63,25.63,-1
2020-01-29,44,10:45,11:00,,,27.02,26.63,1,28.02,25.47,2
2020-01-29,45,11:00,11:15,,,45.29,,1,46.29,44.29,1
2020-01-29,46,11:15,11:30,,,30.67,15.02,1,16.02,14.02,-1
2020-01-29,47,11:30,11:45,,,,15.0,1,16.0,14.0,-1
2020-01-29,48,11:45,12:00,,,,11.44,1,12.44,10.44,-1
2020-01-29,49,12:00,12:15,,,,23.02,1,24.02,22.02,-1
2020-01-29,50,12:15,12:30,,,,-61.41,1,-60.41,-62.41,-1
2020-01-29,51,12:30,12:45,,,,-74.27,1,-73.27,-75.27,-1
2020-01-29,52,12:45,13:00,,,25.72,-13.59,1,27.19,-14.59,2
2020-01-29,53,13:00,13:15,,,36.77,-13.59,1,37.77,35.77,1
2020-01-29,54,13:15,13:30,,,,24.17,1,25.17,23.17,-1
2020-01-29,55,13:30,13:45,,,,25.45,1,26.45,24.45,-1
2020-01-29,56,13:45,14:00,,,,19.84,1,20.84,18.84,-1
2020-01-29,57,14:00,14:15,,,,21.11,1,22.11,20.11,-1
2020-01-29,58,14:15,14:30,,,,23.02,1,24.02,22.02,-1
2020-01-29,59,14:30,14:45,,,,23.02,1,24.02,22.02,-1
2020-01-29,60,14:45,15:00,,,,,1,27.18,25.18,0
2020-01-29,61,15:00,15:15,,,,,1,27.88,25.88,0
2020-01-29,62,15:15,15:30,,,,,1,27.34,25.34,0
2020-01-29,63,15:30,15:45,,,57.19,,1,58.19,56.19,1
2020-01-29,64,15:45,16:00,,,245.93,,1,246.93,244.93,1
2020-01-29,65,16:00,16:15,,,245.93,-107.04,1,-106.04,-108.04,-1
2020-01-29,66,16:15,16:30,,,,21.03,1,22.03,20.03,-1
2020-01-29,67,16:30,16:45,,,31.23,24.85,1,32.23,23.85,2
2020-01-29,68,16:45,17:00,,,496.36,,1,497.36,495.36,1
2020-01-29,69,17:00,17:15,,,34.02,-127.11,1,35.02,-128.11,2
2020-01-29,70,17:15,17:30,,,,22.8,1,23.8,21.8,-1
2020-01-29,71,17:30,17:45,,,45.42,,1,46.42,44.42,1
2020-01-29,72,17:45,18:00,,,69.59,,1,70.59,68.59,1
2020-01-29,73,18:00,18:15,,,499.52,,1,500.52,498.52,1
2020-01-29,74,18:15,18:30,,,69.35,,1,70.35,68.35,1
2020-01-29,75,18:30,18:45,,,69.35,24.58,1,25.58,23.58,-1
2020-01-29,76,18:45,19:00,,,,26.02,1,27.02,25.02,-1
2020-01-29,77,19:00,19:15,,,,26.49,1,27.49,25.49,-1
2020-01-29,78,19:15,19:30,,,,-74.98,1,-73.98,-75.98,-1
2020-01-29,79,19:30,19:45,,,,-40.4,1,-39.4,-41.4,-1
2020-01-29,80,19:45,20:00,,,,-42.85,1,-41.85,-43.85,-1
2020-01-29,81,20:00,20:15,,,245.93,-42.85,1,246.93,244.93,1
2020-01-29,82,20:15,20:30,,,245.93,21.03,1,22.03,20.03,-1
2020-01-29,83,20:30,20:45,,,,-11.6,1,-10.6,-12.6,-1
2020-01-29,84,20:45,21:00,,,,-10.91,1,-9.91,-11.91,-1
2020-01-29,85,21:00,21:15,,,245.93,-10.91,1,246.93,244.93,1
2020-01-29,86,21:15,21:30,,,245.93,21.23,1,22.23,20.23,-1
2020-01-29,87,21:30,21:45,,,,10.04,1,11.04,9.04,-1
2020-01-29,88,21:45,22:00,,,,-22.42,1,-21.42,-23.42,-1
2020-01-29,89,22:00,22:15,,,491.51,-22.42,1,492.51,490.51,1
2020-01-29,90,22:15,22:30,,,33.5,7.36,1,8.36,6.36,-1
2020-01-29,91,22:30,22:45,,,,-4.22,1,-3.22,-5.22,-1
2020-01-29,92,22:45,23:00,,,,23.02,1,24.02,22.02,-1
2020-01-29,93,23:00,23:15,,,,19.02,1,20.02,18.02,-1
2020-01-29,94,23:15,23:30,,,,23.02,1,24.02,22.02,-1
2020-01-29,95,23:30,23:45,,,,15.02,1,16.02,14.02,-1
2020-01-29,96,23:45,00:00,,,,20.46,1,21.46,19.46,-1
2020-01-30,1,00:00,00:15,,,30.64,-109.71,1,31.64,-110.71,2
2020-01-30,2,00:15,00:30,,,,,1,18.65,16.65,0
2020-01-30,3,00:30,00:45,,,,,1,18.86,16.86,0
2020-01-30,4,00:45,01:00,,,,,1,18.91,16.91,0
2020-01-30,5,01:00,01:15,,,246.59,,1,247.59,245.59,1
2020-01-30,6,01:15,01:30,,,46.43,,1,47.43,45.43,1
2020-01-30,7,01:30,01:45,,,46.43,23.57,1,24.57,22.57,-1
2020-01-30,8,01:45,02:00,,,,24.78,1,25.78,23.78,-1
2020-01-30,9,02:00,02:15,,,,,1,26.48,24.48,0
2020-01-30,10,02:15,02:30,,,26.02,,1,27.02,25.02,1
2020-01-30,11,02:30,02:45,,,26.04,,1,27.04,25.04,1
2020-01-30,12,02:45,03:00,,,26.06,,1,27.06,25.06,1
2020-01-30,13,03:00,03:15,,,,25.02,1,26.02,24.02,-1
2020-01-30,14,03:15,03:30,,,,10.73,1,11.73,9.73,-1
2020-01-30,15,03:30,03:45,,,,19.96,1,20.96,18.96,-1
2020-01-30,16,03:45,04:00,,,,22.33,1,23.33,21.33,-1
2020-01-30,17,04:00,04:15,,,,14.33,1,15.33,13.33,-1
2020-01-30,18,04:15,04:30,,,,22.52,1,23.52,21.52,-1
2020-01-30,19,04:30,04:45,,,,25.07,1,26.07,24.07,-1
2020-01-30,20,04:45,05:00,,,,,1,26.55,24.55,0
2020-01-30,21,05:00,05:15,,,26.33,,1,27.33,25.33,1
2020-01-30,22,05:15,05:30,,,38.67,23.01,1,39.67,11.63,2
2020-01-30,23,05:30,05:45,,,34.9,,1,35.9,33.9,1
2020-01-30,24,05:45,06:00,,,30.64,,1,31.64,29.64,1
2020-01-30,25,06:00,06:15,,,30.64,-4.43,1,-3.43,-5.43,-1
2020-01-30,26,06:15,06:30,,,,12.48,1,13.48,11.48,-1
2020-01-30,27,06:30,06:45,,,46.84,12.48,1,47.84,45.84,1
2020-01-30,28,06:45,07:00,,,35.13,,1,36.13,34.13,1
2020-01-30,29,07:00,07:15,,,35.13,-124.1,1,-123.1,-125.1,-1
2020-01-30,30,07:15,07:30,,,,13.69,1,14.69,12.69,-1
2020-01-30,31,07:30,07:45,,,,0.44,1,1.44,-0.56,-1
2020-01-30,32,07:45,08:00,,,40.97,20.74,1,41.97,39.97,1
2020-01-30,33,08:00,08:15,,,30.25,12.65,1,31.25,11.65,2
2020-01-30,34,08:15,08:30,,,,17.69,1,18.69,16.69,-1
2020-01-30,35,08:30,08:45,,,68.5,17.69,1,69.5,67.5,1
2020-01-30,36,08:45,09:00,,,69.7,,1,70.7,68.7,1
2020-01-30,37,09:00,09:15,,,69.7,25.21,1,26.21,24.21,-1
2020-01-30,38,09:15,09:30,,,25.83,,1,26.83,24.83,1
2020-01-30,39,09:30,09:45,,,,24.27,1,25.27,23.27,-1
2020-01-30,40,09:45,10:00,,,,8.72,1,9.72,7.72,-1
2020-01-30,41,10:00,10:15,,,46.87,8.72,1,47.87,45.87,1
2020-01-30,42,10:15,10:30,,,25.83,10.29,1,11.29,9.29,-1
2020-01-30,43,10:30,10:45,,,,-16.5,1,-15.5,-17.5,-1
2020-01-30,44,10:45,11:00,,,,-41.19,1,-40.19,-42.19,-1
2020-01-30,45,11:00,11:15,,,,-9.73,1,-8.73,-10.73,-1
2020-01-30,46,11:15,11:30,,,28.93,-20.49,1,29.93,27.93,1
2020-01-30,47,11:30,11:45,,,27.16,-76.31,1,28.16,-77.31,2
2020-01-30,48,11:45,12:00,,,,13.69,1,14.69,12.69,-1
2020-01-30,49,12:00,12:15,,,,19.66,1,20.66,18.66,-1
2020-01-30,50,12:15,12:30,,,,11.77,1,12.77,10.77,-1
2020-01-30,51,12:30,12:45,,,,-35.09,1,-34.09,-36.09,-1
2020-01-30,52,12:45,13:00,,,,-87.56,1,-86.56,-88.56,-1
2020-01-30,53,13:00,13:15,,,26.54,-48.22,1,27.54,-49.22,2
2020-01-30,54,13:15,13:30,,,33.52,24.99,1,34.52,23.99,2
2020-01-30,55,13:30,13:45,,,68.36,,1,69.36,67.36,1
2020-01-30,56,13:45,14:00,,,246.59,,1,247.59,245.59,1
2020-01-30,57,14:00,14:15,,,25.83,,1,26.83,24.83,1
2020-01-30,58,14:15,14:30,,,35.36,,1,36.36,34.36,1
2020-01-30,59,14:30,14:45,,,495.58,,1,496.58,494.58,1
2020-01-30,60,14:45,15:00,,,60.47,,1,61.47,59.47,1
2020-01-30,61,15:00,15:15,,,246.59,,1,247.59,245.59,1
2020-01-30,62,15:15,15:30,,,27.93,25.79,1,28.93,24.79,2
2020-01-30,63,15:30,15:45,,,36.07,,1,37.07,35.07,1
2020-01-30,64,15:45,16:00,,,27.58,,1,28.58,26.58,1
2020-01-30,65,16:00,16:15,,,25.83,,1,26.83,24.83,1
2020-01-30,66,16:15,16:30,,,,,1,27.14,25.14,0
2020-01-30,67,16:30,16:45,,,,25.85,1,26.85,24.85,-1
2020-01-30,68,16:45,17:00,,,,18.24,1,19.24,17.24,-1
2020-01-30,69,17:00,17:15,,,,-13.16,1,-12.16,-14.16,-1
2020-01-30,70,17:15,17:30,,,,9.76,1,10.76,8.76,-1
2020-01-30,71,17:30,17:45,,,,24.52,1,25.52,23.52,-1
2020-01-30,72,17:45,18:00,,,,,1,27.15,25.15,0
2020-01-30,73,18:00,18:15,,,,23.64,1,24.64,22.64,-1
2020-01-30,74,18:15,18:30,,,,-13.03,1,-12.03,-14.03,-1
2020-01-30,75,18:30,18:45,,,,-11.45,1,-10.45,-12.45,-1
2020-01-30,76,18:45,19:00,,,,19.44,1,20.44,18.44,-1
2020-01-30,77,19:00,19:15,,,35.36,21.45,1,36.36,20.45,2
2020-01-30,78,19:15,19:30,,,35.36,21.69,1,22.69,20.69,-1
2020-01-30,79,19:30,19:45,,,,12.74,1,13.74,11.74,-1
2020-01-30,80,19:45,20:00,,,,13.69,1,14.69,12.69,-1
2020-01-30,81,20:00,20:15,,,26.27,17.69,1,27.27,16.69,2
2020-01-30,82,20:15,20:30,,,31.36,21.08,1,32.36,20.08,2
2020-01-30,83,20:30,20:45,,,,-22.4,1,-21.4,-23.4,-1
2020-01-30,84,20:45,21:00,,,,-39.22,1,-38.22,-40.22,-1
2020-01-30,85,21:00,21:15,,,,,1,27.14,25.14,0
2020-01-30,86,21:15,21:30,,,,-37.17,1,-36.17,-38.17,-1
2020-01-30,87,21:30,21:45,,,31.17,-13.78,1,32.17,30.17,1
2020-01-30,88,21:45,22:00,,,31.17,12.29,1,32.17,11.29,2
2020-01-30,89,22:00,22:15,,,91.55,-0.16,1,92.55,90.55,1
2020-01-30,90,22:15,22:30,,,246.59,-35.53,1,-34.53,-36.53,-1
2020-01-30,91,22:30,22:45,,,,-107.15,1,-106.15,-108.15,-1
2020-01-30,92,22:45,23:00,,,,-12.77,1,-11.77,-13.77,-1
2020-01-30,93,23:00,23:15,,,,17.69,1,18.69,16.69,-1
2020-01-30,94,23:15,23:30,,,30.19,17.69,1,31.19,29.19,1
2020-01-30,95,23:30,23:45,,,,21.69,1,22.69,20.69,-1
2020-01-30,96,23:45,00:00,,,,-140.84,1,-139.84,-141.84,-1
2020-01-31,1,00:00,00:15,,,27.19,-150.03,1,28.19,-151.03,2
2020-01-31,2,00:15,00:30,,,34.23,-150.03,1,35.23,33.23,1
2020-01-31,3,00:30,00:45,,,34.23,19.36,1,20.36,18.36,-1
2020-01-31,4,00:45,01:00,,,35.25,-37.12,1,36.25,-38.12,2
2020-01-31,5,01:00,01:15,,,37.9,4.02,1,38.9,3.02,2
2020-01-31,6,01:15,01:30,,,,-47.49,1,-46.49,-48.49,-1
2020-01-31,7,01:30,01:45,,,,-19.62,1,-18.62,-20.62,-1
2020-01-31,8,01:45,02:00,,,,-56.12,1,-55.12,-57.12,-1
2020-01-31,9,02:00,02:15,,,28.6,-20.27,1,29.6,-21.27,2
2020-01-31,10,02:15,02:30,,,28.6,-44.08,1,-43.08,-45.08,-1
2020-01-31,11,02:30,02:45,,,28.02,-46.65,1,29.02,-47.65,2
2020-01-31,12,02:45,03:00,,,29.88,-17.77,1,30.88,-18.77,2
2020-01-31,13,03:00,03:15,,,26.84,-33.38,1,27.84,-34.38,2
2020-01-31,14,03:15,03:30,,,27.36,-22.98,1,28.36,-23.98,2
2020-01-31,15,03:30,03:45,,,29.94,-17.59,1,30.94,-18.59,2
2020-01-31,16,03:45,04:00,,,31.36,11.57,1,32.36,10.57,2
2020-01-31,17,04:00,04:15,,,,-20.69,1,-19.69,-21.69,-1
2020-01-31,18,04:15,04:30,,,,-13.35,1,-12.35,-14.35,-1
2020-01-31,19,04:30,04:45,,,26.69,-13.35,1,27.69,25.69,1
2020-01-31,20,04:45,05:00,,,31.36,,1,32.36,30.36,1
2020-01-31,21,05:00,05:15,,,31.36,23.36,1,24.36,22.36,-1
2020-01-31,22,05:15,05:30,,,,19.36,1,20.36,18.36,-1
2020-01-31,23,05:30,05:45,,,27.36,19.36,1,28.36,26.36,1
2020-01-31,24,05:45,06:00,,,25.69,,1,26.69,24.69,1
2020-01-31,25,06:00,06:15,,,32.66,,1,33.66,31.66,1
2020-01-31,26,06:15,06:30,,,,22.84,1,23.84,21.84,-1
2020-01-31,27,06:30,06:45,,,30.25,,1,31.25,29.25,1
2020-01-31,28,06:45,07:00,,,43.95,,1,44.95,42.95,1
2020-01-31,29,07:00,07:15,,,43.95,18.23,1,19.23,17.23,-1
2020-01-31,30,07:15,07:30,,,,23.18,1,24.18,22.18,-1
2020-01-31,31,07:30,07:45,,,,-25.97,1,-24.97,-26.97,-1
2020-01-31,32,07:45,08:00,,,,,1,26.73,24.73,0
2020-01-31,33,08:00,08:15,,,,-92.49,1,-91.49,-93.49,-1
2020-01-31,34,08:15,08:30,,,,23.88,1,24.88,22.88,-1
2020-01-31,35,08:30,08:45,,,,23.4,1,24.4,22.4,-1
2020-01-31,36,08:45,09:00,,,,22.13,1,23.13,21.13,-1
2020-01-31,37,09:00,09:15,,,244.7,4.57,1,245.7,3.57,2
2020-01-31,38,09:15,09:30,,,498.54,19.23,1,499.54,18.23,2
2020-01-31,39,09:30,09:45,,,498.54,14.25,1,15.25,13.25,-1
2020-01-31,40,09:45,10:00,,,,24.17,1,25.17,23.17,-1
2020-01-31,41,10:00,10:15,,,38.27,24.17,1,39.27,37.27,1
2020-01-31,42,10:15,10:30,,,,,1,26.52,24.52,0
2020-01-31,43,10:30,10:45,,,,20.42,1,21.42,19.42,-1
2020-01-31,44,10:45,11:00,,,,20.42,1,21.42,19.42,-1
2020-01-31,45,11:00,11:15,,,,16.54,1,17.54,15.54,-1
2020-01-31,46,11:15,11:30,,,,21.74,1,22.74,20.74,-1
2020-01-31,47,11:30,11:45,,,,18.25,1,19.25,17.25,-1
2020-01-31,48,11:45,12:00,,,,15.48,1,16.48,14.48,-1
2020-01-31,49,12:00,12:15,,,55.27,15.48,1,56.27,54.27,1
2020-01-31,50,12:15,12:30,,,55.27,19.98,1,20.98,18.98,-1
2020-01-31,51,12:30,12:45,,,,22.25,1,23.25,21.25,-1
2020-01-31,52,12:45,13:00,,,,23.53,1,24.53,22.53,-1
2020-01-31,53,13:00,13:15,,,,22.25,1,23.25,21.25,-1
2020-01-31,54,13:15,13:30,,,,23.4,1,24.4,22.4,-1
2020-01-31,55,13:30,13:45,,,,23.58,1,24.58,22.58,-1
2020-01-31,56,13:45,14:00,,,30.18,,1,31.18,29.18,1
2020-01-31,57,14:00,14:15,,,26.95,23.23,1,27.95,22.23,2
2020-01-31,58,14:15,14:30,,,27.06,,1,28.06,26.06,1
2020-01-31,59,14:30,14:45,,,25.07,,1,26.07,24.07,1
2020-01-31,60,14:45,15:00,,,,22.25,1,23.25,21.25,-1
2020-01-31,61,15:00,15:15,,,,20.23,1,21.23,19.23,-1
2020-01-31,62,15:15,15:30,,,,,1,26.02,24.02,0
2020-01-31,63,15:30,15:45,,,30.14,,1,31.14,29.14,1
2020-01-31,64,15:45,16:00,,,25.18,,1,26.18,24.18,1
2020-01-31,65,16:00,16:15,,,25.18,-5.67,1,-4.67,-6.67,-1
2020-01-31,66,16:15,16:30,,,,18.47,1,19.47,17.47,-1
2020-01-31,67,16:30,16:45,,,,18.43,1,19.43,17.43,-1
2020-01-31,68,16:45,17:00,,,,24.96,1,25.96,23.96,-1
2020-01-31,69,17:00,17:15,,,,22.67,1,23.67,21.67,-1
2020-01-31,70,17:15,17:30,,,,21.74,1,22.74,20.74,-1
2020-01-31,71,17:30,17:45,,,25.18,21.74,1,26.18,24.18,1
2020-01-31,72,17:45,18:00,,,34.41,,1,35.41,33.41,1
2020-01-31,73,18:00,18:15,,,244.7,,1,245.7,243.7,1
2020-01-31,74,18:15,18:30,,,,,1,26.52,24.52,0
2020-01-31,75,18:30,18:45,,,,19.96,1,20.96,18.96,-1
2020-01-31,76,18:45,19:00,,,,19.24,1,20.24,18.24,-1
2020-01-31,77,19:00,19:15,,,29.84,19.7,1,30.84,18.7,2
2020-01-31,78,19:15,19:30,,,25.27,,1,26.27,24.27,1
2020-01-31,79,19:30,19:45,,,,20.53,1,21.53,19.53,-1
2020-01-31,80,19:45,20:00,,,,-30.22,1,-29.22,-31.22,-1
2020-01-31,81,20:00,20:15,,,42.12,-140.64,1,43.12,-141.64,2
2020-01-31,82,20:15,20:30,,,66.97,20.18,1,67.97,19.18,2
2020-01-31,83,20:30,20:45,,,,-12.8,1,-11.8,-13.8,-1
2020-01-31,84,20:45,21:00,,,,18.2,1,19.2,17.2,-1
2020-01-31,85,21:00,21:15,,,25.1,25.85,1,26.1,24.1,1
2020-01-31,86,21:15,21:30,,,35.98,,1,36.98,34.98,1
2020-01-31,87,21:30,21:45,,,,,1,26.52,24.52,0
2020-01-31,88,21:45,22:00,,,27.41,,1,28.41,26.41,1
2020-01-31,89,22:00,22:15,,,25.18,,1,26.18,24.18,1
2020-01-31,90,22:15,22:30,,,27.44,24.81,1,28.44,23.81,2
2020-01-31,91,22:30,22:45,,,,22.25,1,23.25,21.25,-1
2020-01-31,92,22:45,23:00,,,,-92.2,1,-91.2,-93.2,-1
2020-01-31,93,23:00,23:15,,,62.27,-144.6,1,63.27,-145.6,2
2020-01-31,94,23:15,23:30,,,25.04,14.25,1,26.04,13.25,2
2020-01-31,95,23:30,23:45,,,,-16.41,1,-15.41,-17.41,-1
2020-01-31,96,23:45,00:00,,,,14.25,1,15.25,13.25,-1
2020-02-01,1,00:00,00:15,,,,-151.0,1,-150.0,-152.0,-1
2020-02-01,2,00:15,00:30,,,,-111.55,1,-110.55,-112.55,-1
2020-02-01,3,00:30,00:45,,,37.97,5.89,1,38.97,36.97,1
2020-02-01,4,00:45,01:00,,,54.92,5.89,1,55.92,53.92,1
2020-02-01,5,01:00,01:15,,,54.92,18.43,1,19.43,17.43,-1
2020-02-01,6,01:15,01:30,,,,7.51,1,8.51,6.51,-1
2020-02-01,7,01:30,01:45,,,22.93,5.88,1,23.93,21.93,1
2020-02-01,8,01:45,02:00,,,32.42,24.18,1,33.42,23.18,2
2020-02-01,9,02:00,02:15,,,165.35,,1,166.35,164.35,1
2020-02-01,10,02:15,02:30,,,211.0,,1,212.0,210.0,1
2020-02-01,11,02:30,02:45,,,41.08,,1,42.08,40.08,1
2020-02-01,12,02:45,03:00,,,34.66,22.25,1,35.66,21.25,2
2020-02-01,13,03:00,03:15,,,34.66,-110.64,1,-109.64,-111.64,-1
2020-02-01,14,03:15,03:30,,,,-59.07,1,-58.07,-60.07,-1
2020-02-01,15,03:30,03:45,,,,-7.68,1,-6.68,-8.68,-1
2020-02-01,16,03:45,04:00,,,,7.27,1,8.27,6.27,-1
2020-02-01,17,04:00,04:15,,,,20.03,1,21.03,19.03,-1
2020-02-01,18,04:15,04:30,,,,11.57,1,12.57,10.57,-1
2020-02-01,19,04:30,04:45,,,,23.4,1,24.4,22.4,-1
2020-02-01,20,04:45,05:00,,,,23.39,1,24.39,22.39,-1
2020-02-01,21,05:00,05:15,,,,16.22,1,17.22,15.22,-1
2020-02-01,22,05:15,05:30,,,,,1,20.84,18.84,0
2020-02-01,23,05:30,05:45,,,,,1,20.83,18.83,0
2020-02-01,24,05:45,06:00,,,,,1,20.78,18.78,0
2020-02-01,25,06:00,06:15,,,,-12.41,1,-11.41,-13.41,-1
2020-02-01,26,06:15,06:30,,,,,1,23.29,21.29,0
2020-02-01,27,06:30,06:45,,,,,1,26.09,24.09,0
2020-02-01,28,06:45,07:00,,,,,1,26.09,24.09,0
2020-02-01,29,07:00,07:15,,,,-23.75,1,-22.75,-24.75,-1
2020-02-01,30,07:15,07:30,,,,-15.49,1,-14.49,-16.49,-1
2020-02-01,31,07:30,07:45,,,,21.0,1,22.0,20.0,-1
2020-02-01,32,07:45,08:00,,,,-150.03,1,-149.03,-151.03,-1
2020-02-01,33,08:00,08:15,,,,13.0,1,14.0,12.0,-1
2020-02-01,34,08:15,08:30,,,,13.0,1,14.0,12.0,-1
2020-02-01,35,08:30,08:45,,,22.98,17.0,1,23.98,21.98,1
2020-02-01,36,08:45,09:00,,,90.0,17.0,1,91.0,89.0,1
2020-02-01,37,09:00,09:15,,,58.0,13.27,1,14.27,12.27,-1
2020-02-01,38,09:15,09:30,,,58.0,8.77,1,9.77,7.77,-1
2020-02-01,39,09:30,09:45,,,,,1,26.7,24.7,0
2020-02-01,40,09:45,10:00,,,82.87,,1,83.87,81.87,1
2020-02-01,41,10:00,10:15,,,96.72,-64.72,1,97.72,-65.72,2
2020-02-01,42,10:15,10:30,,,,14.66,1,15.66,13.66,-1
2020-02-01,43,10:30,10:45,,,,13.27,1,14.27,12.27,-1
2020-02-01,44,10:45,11:00,,,,13.27,1,14.27,12.27,-1
2020-02-01,45,11:00,11:15,,,45.89,20.16,1,46.89,44.89,1
2020-02-01,46,11:15,11:30,,,28.62,22.93,1,29.62,21.93,2
2020-02-01,47,11:30,11:45,,,,8.77,1,9.77,7.77,-1
2020-02-01,48,11:45,12:00,,,,13.27,1,14.27,12.27,-1
2020-02-01,49,12:00,12:15,,,150.0,20.36,1,151.0,19.36,2
2020-02-01,50,12:15,12:30,,,49.62,20.16,1,21.16,19.16,-1
2020-02-01,51,12:30,12:45,,,49.62,20.16,1,21.16,19.16,-1
2020-02-01,52,12:45,13:00,,,,-15.17,1,-14.17,-16.17,-1
2020-02-01,53,13:00,13:15,,,38.53,-55.87,1,39.53,-56.87,2
2020-02-01,54,13:15,13:30,,,38.53,-64.73,1,-63.73,-65.73,-1
2020-02-01,55,13:30,13:45,,,,-64.73,1,-63.73,-65.73,-1
2020-02-01,56,13:45,14:00,,,,-112.89,1,-111.89,-113.89,-1
2020-02-01,57,14:00,14:15,,,,-40.43,1,-39.43,-41.43,-1
2020-02-01,58,14:15,14:30,,,,-55.88,1,-54.88,-56.88,-1
2020-02-01,59,14:30,14:45,,,,17.0,1,18.0,16.0,-1
2020-02-01,60,14:45,15:00,,,,-23.83,1,-22.83,-24.83,-1
2020-02-01,61,15:00,15:15,,,,-17.02,1,-16.02,-18.02,-1
2020-02-01,62,15:15,15:30,,,,,1,24.66,22.66,0
2020-02-01,63,15:30,15:45,,,,,1,24.64,22.64,0
2020-02-01,64,15:45,16:00,,,,,1,24.61,22.61,0
2020-02-01,65,16:00,16:15,,,,-47.69,1,-46.69,-48.69,-1
2020-02-01,66,16:15,16:30,,,,21.0,1,22.0,20.0,-1
2020-02-01,67,16:30,16:45,,,,21.0,1,22.0,20.0,-1
2020-02-01,68,16:45,17:00,,,33.59,24.37,1,34.59,23.37,2
2020-02-01,69,17:00,17:15,,,31.29,-64.73,1,32.29,-65.73,2
2020-02-01,70,17:15,17:30,,,,20.16,1,21.16,19.16,-1
2020-02-01,71,17:30,17:45,,,58.0,20.16,1,59.0,57.0,1
2020-02-01,72,17:45,18:00,,,138.68,,1,139.68,137.68,1
2020-02-01,73,18:00,18:15,,,90.0,21.0,1,91.0,20.0,2
2020-02-01,74,18:15,18:30,,,90.0,20.16,1,21.16,19.16,-1
2020-02-01,75,18:30,18:45,,,,17.02,1,18.02,16.02,-1
2020-02-01,76,18:45,19:00,,,,21.0,1,22.0,20.0,-1
2020-02-01,77,19:00,19:15,,,31.01,21.01,1,32.01,30.01,1
2020-02-01,78,19:15,19:30,,,31.01,23.91,1,32.01,22.91,2
2020-02-01,79,19:30,19:45,,,,13.0,1,14.0,12.0,-1
2020-02-01,80,19:45,20:00,,,,13.0,1,14.0,12.0,-1
2020-02-01,81,20:00,20:15,,,,22.12,1,23.12,21.12,-1
2020-02-01,82,20:15,20:30,,,,22.12,1,23.12,21.12,-1
2020-02-01,83,20:30,20:45,,,,13.17,1,14.17,12.17,-1
2020-02-01,84,20:45,21:00,,,,13.0,1,14.0,12.0,-1
2020-02-01,85,21:00,21:15,,,150.0,17.0,1,151.0,149.0,1
2020-02-01,86,21:15,21:30,,,40.34,17.0,1,41.34,39.34,1
2020-02-01,87,21:30,21:45,,,55.14,,1,56.14,54.14,1
